codigoOC,FechaEnvioOC,NombreOC,DescripcionOC,MontoNetoOC,DescuentosOC,CargosOC,ImpuestosOC,MontoTotalOC,UnidadCompra,Proveedor,ProveedorRUT,ActividadProveedor,TamanoProveedor,RegionProveedor,CodigoProductoONU,DescripcionItem,CantidadItem,UnidadMedida,MontoNetoItem,MontoTotalItem,CodigoCotizacion,DescripcionCotizacion,CodigoProductoCotizadoONU,RUTProveedorCotizacion,DetalleCotizacion
1058012-425-AG24,20/2/2024,FALTA CENABAST FEBRERO / OXITOCINA SINT AM 5 UI,PEDIDO FALTA DISTRIBUCIÓN CENABAST FEBRERO. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE CARGO DEL PROVEEDOR. ZGEN 100001111. REF 1058012-146-COT24.,$55.500,000,000,10545,66045,Fármarcos,LABORATORIO SANDERSON SA,91.546.000-3,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALE",Grande,Región del Biobío,51182203,OXITOCINA SINTETICA AM 5 UI,300,Ampolla,185,55500,1058012-146-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE OXITOCINA SINTETICA AM 5 UI. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (AM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51182203,91.546.000-3,"COTIZACION N° 20162063 Despacho en cajas cerradas, según factor de empaque. | Precio considera traslado"
1058012-635-AG24,14/3/2024,COMPRA ALTERNATIVA MARZO FALTA CENABAST/ LEVOFLOXACINO 500 MG CM,COMPRA ALTERNATIVA POR FALTA CENABAST OC ANTERIOR N° ORDEN 1057402-600-SE24 ADQUISICIÓN VÍA COMPRA ÁGIL 1058012-204-COT24 DESPACHO 2 A 3 DÍAS HABILES CARGO PROVEEDOR ZGEN 100000912. CONFIRMAR CON EL SR. RODRIGO BARRÍA AL CORREO seguimiento.farmacia@redsalud.gov.cl Ó AL FONO 61 -2293466.,$25.760,000,000,4894,30654,Fármarcos,FARMACEUTICA CARIBEAN LTDA,76.830.090-9,"VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COSMETICOS, JABONES Y P| VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| ALMACENES MEDIANOS (VENTA DE ALIMENTOS) SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE PRODUCTOS MEDICINALES| VENTA AL POR MENOR DE",Grande,Región Metropolitana de Santiago,51101538,LEVOFLOXACINO 500 MG CM,140,Comprimido,184,25760,1058012-204-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE LEVOFLOXACINO 500 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51101538,76.830.090-9,"FACTURACION MINIMA $50.000+IVA PARA SANTIAGO Y $75.000+IVA PARA REGIONES,DESPACHO:STGO 24-48 HR Y REGIONES 48-72 HR, FLETE ADICIONALSOLO SUEROS X VOLUMEN,UNIDAD MIN. COTIZADA, SE AJUSTARÁ A FACTOR DE EMPAQUE,REG.ISP,FACT.ELECTRONICA."
1058012-7824-AG25,24/7/2025,COMPRA ALTERNATIVA FALTA CENABAST FARMACIA AMBULATORIA JUNIO / LEVETIRACETAM 1000 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-7424-SE25. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 48 HORAS CARGO DEL PROVEEDOR SEGÚN COTIZACIÓN. ZGEN 100002070. REF 1058012-493-COT25.,$1.803.060,000,000,342581,2145641,Fármarcos,Alpha Pharma Chile SpA,76.479.314-5,Importadora de Productos Farmacéuticos,Pequeña,Región Metropolitana de Santiago,51141518,LEVETIRACETAM 1000 MG CM,11340,Comprimido,159,1803060,1058012-493-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE LEVETIRACETAM 1000 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y/O DOCUMENTOS SOLICITADOS.",51141518,76.479.314-5,CL40073 LEVETIRACETAM 1000 mg COMPRIMIDOS REC. ESTUCHE 3 X 10 ALU-PVC REG N°F-22677/21 VCTO 31/08/27. PLAZO DE ENTREGA: 48 HRS. VALOR INDICADO INCLUYE FLETE. MONTO MIN. DESPACHO $75.000. CONTACTO: jose.salas@sevenpharma.net
1058012-1796-AG24,26/7/2024,(FAR) FARMACIA AMBULATORIA JULIO / VITAMINA B1/B6/B12 CM,PEDIDO FARMACIA AMBULATORIA JULIO. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 1 DÍA HÁBIL SEGÚN COTIZACIÓN. REF 1058012-509-COT24.,$450.000,000,000,85500,535500,Fármarcos,OPKO CHILE S.A.,76.669.630-9,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS,Grande,Región Metropolitana de Santiago,51191905,VITAMINA B1/B6/B12 CM,3000,Comprimido,150,450000,1058012-509-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE VITAMINA B1/B6/B12 CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",51191905,76.669.630-9,EN ADJUNTO COTIZACION Y DOCUMENTACION TECNICA.
1057402-22506-AG25,22/4/2025,(FAR) PARTICULAR FARMACIA / CINTA GLICEMIA APARATO AUDIBLE,PEDIDO (FAR) PARTICULAR FARMACIA. (INSUMO COMPATIBLE CON MONITOR DE LECTURA AUDIBLE DE GLUCOSA). ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 3 DÍAS CARGO DEL PROVEEDOR SEGÚN COTIZACIÓN. REF 1057402-613-COT25.,$270.000,000,000,51300,321300,Bienes y Servicios,COMERCIAL I-SENS CHILE SPA,76.440.218-9,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Mediana,Región Metropolitana de Santiago,41116201,CINTA GLICEMIA CARE SENS N VOICE (AUDIBLE PARA PACIENTE NO VIDENTE),1800,Unidad,150,270000,1057402-613-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE CINTA GLICEMIA CARE SENS N VOICE. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (UD), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARA INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS EN ESTA COTIZACIÓN.",41116201,76.440.218-9,"Oferta 36 Frasco Cintas de Glicemia CareSens N Strip 50T Bonifica 1 Kit Glucómetros CareSens N Voice Kit Bonifica 36 Caja Lancetas CareSens Lancet 50T 30G, despacho 7 días, se adjunta Cotización y Ficha Técnica, despacho incluido e inmediato."
1058012-7753-AG25,21/7/2025,COMPRA ALTERNATIVA URGENTE STOCK CRÍTICO FARMACIA AMBULATORIA JULIO / DILTIAZEM 60 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-7619-SE25 Y OC N° 1058012-7659-SE25. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 15 DÍAS CARGO DEL PROVEEDOR SEGÚN COTIZACIÓN. SE PUEDE ACORDAR RETIRO EN CASO DE SER NECESARIO. ZGEN 100003826. REF 1058012-463-COT25.,$975.000,000,000,185250,1160250,Fármarcos,CHEMOPHARMA S A,96.026.000-7,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALE",Grande,Región Metropolitana de Santiago,51121713,DILTIAZEM 60 MG CM,7500,Comprimido,130,975000,1058012-463-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE DILTIAZEM 60 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",51121713,96.026.000-7,"C-PT4734. TILDIEM 60 MG X 60 COMP.(Equivalente Terapéutico). VENCE: 31-08-2026.N° REG. ISP:F-3407/20. VALIDEZ OFERTA:30 DÍAS. MONTO MÍNIMO: $120.000+IVA. PLAZO DE ENTREGA:15 DÍAS HÁBILES.DE SER NECESARIO, SE PUEDE ACORDAR RETIRO CON CARGO AL HOSPITAL."
1058012-106-AG25,2/4/2025,FARMACIA AMBULATORIA ENERO / CALCIO CITRATO TETRAHIDRATADO / VITAMINA D3 ( C ) 313 MG / 400 UI,PEDIDO FARMACIA AMBULATORIA ENERO. ADQUISICÓN VÍA COMPRA ÁGIL. FLETE 3 DÍAS HÁBILES SEGÚN COTIZACIÓN. REF 1058012-15-COT25.,$130.560,000,000,24806,155366,Fármarcos,GADORPHARMA SPA,76.453.466-2,COMERCIALIZACIÓN DE PRODUCTOS FARMACÉUTICOS,Mediana,Región Metropolitana de Santiago,11101511,CALCIO CITRATO TETRAHIDRATADO / VITAMINA D3 ( C ) 313 MG / 400 UI,1020,Comprimido,128,130560,1058012-15-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE CALCIO CITRATO TETRAHIDRATADO / VITAMINA D3 ( C ) 313 MG / 400 UI. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",11101511,76.453.466-2,"CALCIMAX® D3 400 UI, Calcio Citrato 315mg Vit D3 400UI, presentación x 60 comprimidos. Fabrica Gador S.A Argentina, Reg ISP: F-15657-21, Entrega 3 Días habiles, aplica horario corte, Vcto: 30.04.2026. Monto mínimo Despacho. $ 100.000."
1058012-105-AG25,13/1/2025,FARMACIA AMBULATORIA ENERO / VITAMINA B1/B6/B12 CM,PEDIDO FARMACIA AMBULATORIA ENERO. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 72 HRS CARGO DEL PROVEEDOR. REF 1058012-14-COT25.,$174.000,000,000,33060,207060,Fármarcos,LABORATORIO ACONFAR CHILE LIMITADA,76.125.564-9,SERVICIOS DE ENVASADO Y EMPAQUE| OTROS PROFESIONALES DE LA SALUD| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA,Pequeña,Región Metropolitana de Santiago,51191905,VITAMINA B1/B6/B12 CM,1500,Comprimido,116,174000,1058012-14-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE VITAMINA B1/B6/B12 CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",51191905,76.125.564-9,"FACTURACION MINIMA $50.000+IVA PARA SANTIAGO Y $75.000+IVA PARA REGIONES, DESPACHO: STGO 24-48 HR Y REGIONES 72 HR, UNIDAD MIN. COTIZADA, SE AJUSTARÁ A FACTOR DE EMPAQUE, REG.ISP, FACT.ELECTRONICA. STOCK DISPONIBLE PARA ENTREGA INMEDIATA."
1058012-874-AG24,15/4/2024,FALTA CENABAST ABRIL / PRIMIDONA 250 MG CM,PEDIDO FALTA DISTRIBUCIÓN CENABAST ABRIL. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE CARGO DEL PROVEEDOR. REF 1058012-277-COT24.,$110.000,000,000,20900,130900,Fármarcos,DROGUERIA GLOBAL PHARMA SPA,76.389.383-9,FARMACIA Y PERFUMERIA,Grande,Región Metropolitana de Santiago,51141526,PRIMIDONA 250 MG CM,1000,Comprimido,110,110000,1058012-277-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE PRIMIDONA 250 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51141526,76.389.383-9,"199421 PRIMIDONA 250 MG CJX50 COMP LAB CHILE 31-12-2025 DROGUERÍA GLOBAL PHARMA SPA POSEE TRANSPORTE FDEX/TNT/STARKEN ENTREGA EN 14 DÍAS HÁBILES, MÍNIMO DE COMPRA $30.000 MÁS IVA. INFO AESCOBEDO@GLOBAL-PHARMA.CL"
1058012-860-AG24,4/11/2024,"COMPRA ALTERNATIVA STOCK CRÍTICO CAMPAÑA INVIERNO FARMACIA AMBULATORIA ABRIL / DICLOFENACO 12,5 MG SUP",COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR N° ORDEN 1058012-787-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE CARGO DEL PROVEEDOR. REF 1058012-267-COT24.,$64.800,000,000,12312,77112,Fármarcos,ADN FARMACEUTICA SPA,76.786.297-0,DROGUERIA,Pequeña,Región Metropolitana de Santiago,51142121,"DICLOFENACO 12,5 MG SUP",600,Supositorio,108,64800,1058012-267-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE DICLOFENACO 12,5 MG SUP. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (SUP), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51142121,76.786.297-0,"DICLOFENACO SUP.12,5MG.CX5*ENTREGA DE 24 A 48 HORAS, VENCE SUPERIOR A 12 MESES, DESPACHO INCLUIDO EN EL PRECIO, SIN MINIMO DE COMPRA, OFERENTE Ximena Silva/9-57438894/xsilva@adnfarmaceutica.cl"
1058012-1126-AG24,13/5/2024,COMITÉ FARMACIA MAYO / CALCIO CITRATO TETRAHIDRATADO - VITAMINA D3 (C) 313 MG 400 UI CP,PEDIDO COMITÉ FARMACIA MAYO. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE CARGO DEL PROVEEDOR. REF 1058012-349-COT24.,$81.000,000,000,15390,96390,Fármarcos,GADORPHARMA SPA,76.453.466-2,COMERCIALIZACIÓN DE PRODUCTOS FARMACÉUTICOS,Mediana,Región Metropolitana de Santiago,12162205,CALCIO CITRATO TETRAHIDRATADO - VITAMINA D3 (C) 313 MG 400 UI CP,900,Cápsula,90,81000,1058012-349-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE CALCIO CITRATO TETRAHIDRATADO - VITAMINA D3 (C) 313 MG 400 UI CP. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CP), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",12162205,76.453.466-2,"CALCIMAX® D3 400 UI, Calcio Citrato 315mg Vit D3 400UI, presentación x 30 comprimidos. Fabrica Gador S.A Argentina, Reg ISP: F-15657-21, Entrega 3 Días habiles, aplica horario corte, Vcto: 30.03.2025, Sin canje y/o devolución, Monto mínimo D. 100.000."
1058012-1664-AG24,7/5/2024,COMPRA ALTERNATIVA FARMACIA AMBULATORIA JULIO / TIAMINA CLORHIDRATO 10 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-1530-SE24. FLETE 72 HORAS SEGÚN COTIZACIÓN. ZGEN 100001662. REF 1058012-462-COT24.,$876.000,000,000,166440,1042440,Fármarcos,MUNNICH PHARMA MEDICAL LIMITADA,80.447.400-5,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Grande,Región Metropolitana de Santiago,85121902,TIAMINA CLORHIDRATO 10 MG CM,12000,Comprimido,73,876000,1058012-462-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE TIAMINA CLORHIDRATO 10 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",85121902,80.447.400-5,Se adjunta Ficha tecnica para su evaluacion. Monto m?nimo de compra $50.000. Despacho en Santiago 24 hrs . Regiones hasta 72 hrs (sin costo)
1058012-1541-AG24,27/6/2024,COMPRA ALTERNATIVA FARMACIA AMBULATORIA JUNIO / TIAMINA CLORHIDRATO 10 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-1301-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 72 HRS. SEGÚN COTIZACIÓN. ZGEN 100001662. REF 1058012-438-COT24.,$438.000,000,000,83220,521220,Fármarcos,MUNNICH PHARMA MEDICAL LIMITADA,80.447.400-5,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Grande,Región Metropolitana de Santiago,85121902,TIAMINA CLORHIDRATO 10 MG CM,6000,Comprimido,73,438000,1058012-438-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE TIAMINA CLORHIDRATO 10 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",85121902,80.447.400-5,Se adjunta Ficha tecnica para su evaluacion. Monto m?nimo de compra $50.000. Despacho en Santiago 24 hrs . Regiones hasta 72 hrs (sin costo)
1058012-1250-AG24,28/5/2024,COMITÉ FARMACIA MAYO / ESOMEPRAZOL MAGNÉSICO 20 MG CM,"PEDIDO COMITÉ FARMACIA MAYO. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE CARGO DEL PROVEEDOR. DESPACHO PARCIALIZADO, 1.500 COMPRIMIDOS AL ACEPTAR OC, COMPRIMIDOS RESTANTES SERAN COORDINADAS POR D. RODRIGO BARRIA (CORREO rodrigo.barria.hcm@gmail.com - FONO 61-2293466.) REF 1058012-367-COT24. COMITÉ FARMACIA N°4 DEL 29-04-2024.",$241.920,000,000,45965,287885,Fármarcos,FARMACEUTICA CARIBEAN LTDA,76.830.090-9,"VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COSMETICOS, JABONES Y P| VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| ALMACENES MEDIANOS (VENTA DE ALIMENTOS) SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE PRODUCTOS MEDICINALES| VENTA AL POR MENOR DE",Grande,Región Metropolitana de Santiago,51171913,ESOMEPRAZOL MAGNÉSICO 20 MG CM,3360,Comprimido,72,241920,1058012-367-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE ESOMEPRAZOL MAGNÉSICO 20 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR, SE SOLICITARAN DESPACHOS PARCIALIZADOS SEGÚN SOLICITUDES DEL HOSPITAL. (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN",51171913,76.830.090-9,"FACTURACION MINIMA $50.000+IVA PARA SANTIAGO Y $75.000+IVA PARA REGIONES,DESPACHO:STGO 24-48 HR Y REGIONES 72 HR, FLETE ADICIONALSOLO SUEROS X VOLUMEN,UNIDAD MIN. COTIZADA, SE AJUSTARÁ A FACTOR DE EMPAQUE,REG.ISP,FACT.ELECTRONICA."
1058012-6904-AG25,30/4/2025,COMPRA ALTERNATIVA FALTA CENABAST FEBRERO / CITALOPRAM 20 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-4494-AG25. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 72 HORAS CARGO DEL PROVEEDOR SEGÚN COTIZACIÓN. ZGEN 100000382. REF 1058012-259-COT25.,$63.360,000,000,12038,75398,Fármarcos,LABORATORIO ACONFAR CHILE LIMITADA,76.125.564-9,SERVICIOS DE ENVASADO Y EMPAQUE| OTROS PROFESIONALES DE LA SALUD| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA,Pequeña,Región Metropolitana de Santiago,51141617,CITALOPRAM 20 MG CM,990,Comprimido,64,63360,1058012-259-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE SUPLEMENTO CITALOPRAM 20 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN SOLICITADA.",51141617,76.125.564-9,"FACTURACION MINIMA STGO $ 50.000+IVA (DESPACHO 24 HRS.) REGIONES $ 75,000 + IVA (DESPACHO 48-72 HRS.) FLETE ADICIONAL SUEROS X VOLUMEN Y PESO.PDCTOS NO DISPONIBLES SE SUBIRAN A $ 1.FACT.ELECTRONICA SERV.POST-VENTA"
1058012-2758-AG24,26/11/2024,COMPRA ALTERNATIVA FARMACIA AMBULATORIA OCTUBRE / POLIVITAMINICO CP,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-2297-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL FLETE 3 A 5 DÍAS HÁBILES SEGÚN COTIZACIÓN. REF 1058012-626-COT24.,$378.000,000,000,71820,449820,Fármarcos,COMERCIAL EL PRADO S A,96.776.130-3,,Mediana,Región Metropolitana de Santiago,51191905,"POLIVITAMINICO (ACIDO ASCORBICO, CIANOCOBALAMINA, ERGOCALCIFEROL, NIACINAMIDA, PIRIDOXINA, RETINOL, RIBOFLAVINA, TIAMINA) NO DEBE CONTENER CAFEINA Y GINSENG",9000,Cápsula,42,378000,1058012-626-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE POLIVITAMINICO CP. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CP), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",51191905,96.776.130-3,"Polivitaminico en capsulas. Estuche x 100 capsulas. Vigencia 18 meses. Se adjunta ficha tecnica para su aprobacion. Despacho incluido de 3 a 5 dias habiles, minimo 100.000 + iva."
